City,Date,High,Low,Average,Departure,HDD,CDD,Precipitation,New Snow,Snow Depth 
New York,11/17/2014,52,40,46,-1.4,19,0,1.54,0,0
New York,11/18/2014,45,24,34.5,-12.5,30,0,0,0,0
New York,11/19/2014,36,22,29,-17.7,36,0,0,0,0
New York,11/20/2014,45,31,38,-8.4,27,0,0,0,0
New York,11/21/2014,37,28,32.5,-13.5,32,0,0,0,0
New York,11/22/2014,44,28,36,-9.7,29,0,0,0,0
New York,11/23/2014,57,43,50,4.7,15,0,0,0,0
New York,11/24/2014,69,53,61,16,4,0,0.7,0,0
New York,11/25/2014,68,51,59.5,14.9,5,0,0,0,0
New York,11/26/2014,51,34,42.5,-1.8,22,0,1.24,0.2,0
New York,11/27/2014,38,34,36,-7.9,29,0,0.02,T,0
New York,11/28/2014,37,29,33,-10.5,32,0,0,0,0
New York,11/29/2014,45,27,36,-7.2,29,0,0,0,0
New York,11/30/2014,55,45,50,7.2,15,0,0,0,0
New York,12/1/2014,65,42,53.5,11.1,11,0,0.09,0,0
New York,12/2/2014,43,35,39,-3.1,26,0,0.08,0,0
New York,12/3/2014,46,41,43.5,1.8,21,0,0.06,0,0
New York,12/4/2014,45,37,41,-0.3,24,0,0,0,0
New York,12/5/2014,44,34,39,-2,26,0,0.51,0,0
New York,12/6/2014,50,39,44.5,3.9,20,0,1.22,0,0
New York,12/7/2014,42,30,36,-4.3,29,0,0.04,0,0
New York,12/8/2014,37,24,30.5,-9.4,34,0,0,0,0
New York,12/9/2014,42,36,39,-0.5,26,0,2.54,0,0
New York,12/10/2014,40,32,36,-3.2,29,0,0.08,1,0
New York,12/11/2014,38,31,34.5,-4.4,30,0,0.01,T,1
New York,12/12/2014,38,32,35,-3.5,30,0,0,0,0
New York,12/13/2014,44,34,39,0.8,26,0,0,0,0
New York,12/14/2014,46,38,42,4.1,23,0,0,0,0
New York,12/15/2014,48,37,42.5,5,22,0,0,0,0
New York,12/16/2014,49,38,43.5,6.3,21,0,0.2,0,0
New York,12/17/2014,54,42,48,11.1,17,0,0.02,0,0
New York,12/18/2014,42,37,39.5,2.9,25,0,0,0,0
New York,12/19/2014,38,31,34.5,-1.8,30,0,0,0,0
New York,12/20/2014,33,30,31.5,-4.5,33,0,0,0,0
New York,12/21/2014,36,31,33.5,-2.3,31,0,T,T,0
New York,12/22/2014,44,35,39.5,4,25,0,0.04,0,0
New York,12/23/2014,46,43,44.5,9.3,20,0,0.16,0,0
New York,12/24/2014,58,44,51,16,14,0,0.8,0,0
New York,12/25/2014,62,44,53,18.2,12,0,0.09,0,0
New York,12/26/2014,50,40,45,10.5,20,0,0,0,0
New York,12/27/2014,55,44,49.5,15.2,15,0,0,0,0
New York,12/28/2014,54,43,48.5,14.4,16,0,0.1,0,0
New York,12/29/2014,44,34,39,5.1,26,0,0,0,0
New York,12/30/2014,34,28,31,-2.7,34,0,0,0,0
New York,12/31/2014,32,27,29.5,-4.1,35,0,0,0,0
New York,1/1/2015,39,27,33,-0.4,32,0,0,0,0
New York,1/2/2015,42,35,38.5,5.2,26,0,0,0,0
New York,1/3/2015,42,33,37.5,4.4,27,0,0.71,T,0
New York,1/4/2015,56,41,48.5,15.5,16,0,0.3,0,0
New York,1/5/2015,49,21,35,2.1,30,0,0,0,0
New York,1/6/2015,22,19,20.5,-12.3,44,0,0.05,1,0
New York,1/7/2015,23,9,16,-16.7,49,0,0,0,1
New York,1/8/2015,21,8,14.5,-18.1,50,0,0,0,T
New York,1/9/2015,33,19,26,-6.5,39,0,0.07,1.5,T
New York,1/10/2015,23,16,19.5,-12.9,45,0,0,0,1
New York,1/11/2015,37,18,27.5,-4.9,37,0,0,0,1
New York,1/12/2015,39,35,37,4.7,28,0,0.36,T,T
New York,1/13/2015,36,17,26.5,-5.8,38,0,0,0,0
New York,1/14/2015,32,16,24,-8.3,41,0,0,0,0
New York,1/15/2015,35,25,30,-2.3,35,0,0,0,0
New York,1/16/2015,43,20,31.5,-0.7,33,0,0,0,0
New York,1/17/2015,32,17,24.5,-7.7,40,0,0,0,0
New York,1/18/2015,42,31,36.5,4.2,28,0,2.1,0,0
New York,1/19/2015,42,36,39,6.7,26,0,0,0,0
New York,1/20/2015,40,32,36,3.7,29,0,0,0,0
New York,1/21/2015,36,25,30.5,-1.8,34,0,0,0,0
New York,1/22/2015,40,31,35.5,3.1,29,0,0,0,0
New York,1/23/2015,39,28,33.5,1.1,31,0,0,0,0
New York,1/24/2015,39,33,36,3.5,29,0,0.72,3.6,3
New York,1/25/2015,42,31,36.5,4,28,0,0,0,2
New York,1/26/2015,31,22,26.5,-6.1,38,0,0.48,5.5,2
New York,1/27/2015,30,20,25,-7.7,40,0,0.36,4.3,8
New York,1/28/2015,34,16,25,-7.8,40,0,0,0,8
New York,1/29/2015,36,19,27.5,-5.4,37,0,0.02,T,6
New York,1/30/2015,38,19,28.5,-4.5,36,0,0.06,1,7
New York,1/31/2015,26,13,19.5,-13.6,45,0,0,0,7
New York,2/1/2015,36,20,28,-5.2,37,0,0.03,0.3,6
New York,2/2/2015,34,14,24,-9.3,41,0,1.02,5,7
New York,2/3/2015,26,13,19.5,-13.9,45,0,0,0,8
New York,2/4/2015,43,24,33.5,0,31,0,0,0,8
New York,2/5/2015,42,14,28,-5.7,37,0,0,0,8
New York,2/6/2015,27,12,19.5,-14.3,45,0,0,0,8
New York,2/7/2015,40,25,32.5,-1.4,32,0,0.02,T,8
New York,2/8/2015,37,29,33,-1.1,32,0,0,0,8
New York,2/9/2015,29,25,27,-7.2,38,0,0.09,T,8
New York,2/10/2015,40,26,33,-1.4,32,0,0.01,0.1,8
New York,2/11/2015,34,22,28,-6.5,37,0,0,0,8
New York,2/12/2015,40,16,28,-6.7,37,0,T,T,8
New York,2/13/2015,21,8,14.5,-20.4,50,0,0,0,8
New York,2/14/2015,32,16,24,-11,41,0,0.02,0.9,8
New York,2/15/2015,25,4,14.5,-20.7,50,0,T,T,9
New York,2/16/2015,21,3,12,-23.4,53,0,0,0,9
New York,2/17/2015,27,14,20.5,-15.1,44,0,0.14,3.3,12
New York,2/18/2015,33,19,26,-9.7,39,0,T,T,9
New York,2/19/2015,27,8,17.5,-18.4,47,0,0,0,9
New York,2/20/2015,19,2,10.5,-25.6,54,0,0,0,9
New York,2/21/2015,32,13,22.5,-13.8,42,0,0.61,3,9
New York,2/22/2015,43,32,37.5,1,27,0,0.1,1,13
New York,2/23/2015,38,8,23,-13.7,42,0,0,0,12
New York,2/24/2015,24,4,14,-23,51,0,0,0,12
New York,2/25/2015,37,20,28.5,-8.7,36,0,0,0,12
New York,2/26/2015,32,21,26.5,-10.9,38,0,0,0,11
New York,2/27/2015,30,18,24,-13.6,41,0,0,,
New York,2/28/2015,29,13,21,-16.9,44,0,0,0,11
New York,3/1/2015,31,24,27.5,-10.6,37,0,0.52,4.8,10
New York,3/2/2015,39,27,33,-5.3,32,0,0,0,15
New York,3/3/2015,37,22,29.5,-9.1,35,0,0.67,1.8,14
New York,3/4/2015,45,35,40,1.2,25,0,0.25,0,13
New York,3/5/2015,40,19,29.5,-9.6,35,0,0.76,7.5,13
New York,3/6/2015,27,12,19.5,-19.9,45,0,0,0,19
New York,3/7/2015,38,18,28,-11.6,37,0,0,0,18
New York,3/8/2015,49,37,43,3.1,22,0,0,0,16
New York,3/9/2015,54,40,47,6.8,18,0,0.01,0,13
New York,3/10/2015,53,39,46,5.5,19,0,0.46,0,11
New York,3/11/2015,59,44,51.5,10.8,13,0,0.01,0,6
New York,3/12/2015,47,36,41.5,0.5,23,0,0,0,4
New York,3/13/2015,43,31,37,-4.3,28,0,0,0,2
New York,3/14/2015,51,40,45.5,3.9,19,0,0.81,0,1
New York,3/15/2015,44,36,40,-2,25,0,0,0,0
New York,3/16/2015,52,35,43.5,1.2,21,0,0,0,0
New York,3/17/2015,57,34,45.5,2.9,19,0,0.02,0,0
New York,3/18/2015,39,29,34,-8.9,31,0,0,0,0
New York,3/19/2015,43,29,36,-7.2,29,0,0,0,0
New York,3/20/2015,38,29,33.5,-10.1,31,0,0.4,4.5,0
New York,3/21/2015,47,29,38,-5.9,27,0,T,T,5
New York,3/22/2015,43,28,35.5,-8.7,29,0,0,0,0
New York,3/23/2015,38,23,30.5,-14.1,34,0,0,0,0
New York,3/24/2015,45,26,35.5,-9.4,29,0,0,0,0
New York,3/25/2015,49,34,41.5,-3.8,23,0,0.05,0,0
New York,3/26/2015,62,42,52,6.4,13,0,0.32,0,0
New York,3/27/2015,46,39,42.5,-3.5,22,0,0.27,0,0
New York,3/28/2015,40,26,33,-13.4,32,0,T,T,0
New York,3/29/2015,46,25,35.5,-11.2,29,0,0,0,0
New York,3/30/2015,54,36,45,-2.1,20,0,T,T,0
New York,3/31/2015,47,35,41,-6.5,24,0,0.17,T,0
New York,4/1/2015,51,32,41.5,-6.3,23,0,0,0,0
New York,4/2/2015,67,41,54,5.8,11,0,0,0,0
New York,4/3/2015,64,59,61.5,12.9,3,0,0.04,0,0
New York,4/4/2015,60,42,51,2.1,14,0,0.01,0,0
New York,4/5/2015,61,42,51.5,2.2,13,0,0,0,0
New York,4/6/2015,63,42,52.5,2.8,12,0,0,0,0
New York,4/7/2015,62,42,52,2,13,0,0.15,0,0
New York,4/8/2015,45,37,41,-9.4,24,0,0,0,0
New York,4/9/2015,43,37,40,-10.8,25,0,0,0,0
New York,4/10/2015,56,39,47.5,-3.6,17,0,0.17,0,0
New York,4/11/2015,57,44,50.5,-1,14,0,0,0,0
New York,4/12/2015,66,43,54.5,2.6,10,0,0,0,0
New York,4/13/2015,68,50,59,6.8,6,0,0,0,0
New York,4/14/2015,65,55,60,7.4,5,0,0.01,0,0
New York,4/15/2015,72,51,61.5,8.6,3,0,0,0,0
New York,4/16/2015,64,52,58,4.7,7,0,0,0,0
New York,4/17/2015,71,55,63,9.4,2,0,0.08,0,0
New York,4/18/2015,80,59,69.5,15.5,0,5,0,0,0
New York,4/19/2015,64,48,56,1.7,9,0,0,0,0
New York,4/20/2015,57,46,51.5,-3.2,13,0,1.37,0,0
New York,4/21/2015,65,52,58.5,3.5,6,0,0.2,0,0
New York,4/22/2015,69,48,58.5,3.2,6,0,0.05,0,0
New York,4/23/2015,52,41,46.5,-9.1,18,0,0,0,0
New York,4/24/2015,52,39,45.5,-10.5,19,0,0,0,0
New York,4/25/2015,62,38,50,-6.3,15,0,0,0,0
New York,4/26/2015,64,46,55,-1.6,10,0,0,0,0
New York,4/27/2015,62,49,55.5,-1.4,9,0,0,0,0
New York,4/28/2015,71,50,60.5,3.3,4,0,0,0,0
New York,4/29/2015,78,50,64,6.5,1,0,0,0,0
New York,4/30/2015,67,48,57.5,-0.3,7,0,0,0,0
New York,5/1/2015,63,49,56,-2.1,9,0,0,0,0
New York,5/2/2015,74,48,61,2.6,4,0,0,0,0
New York,5/3/2015,80,51,65.5,6.8,0,1,0,0,0
New York,5/4/2015,85,57,71,12,0,6,0,0,0
New York,5/5/2015,85,66,75.5,16.2,0,11,0,0,0
New York,5/6/2015,73,59,66,6.4,0,1,T,0,0
New York,5/7/2015,80,56,68,8.2,0,3,0,0,0
New York,5/8/2015,82,56,69,8.9,0,4,0,0,0
New York,5/9/2015,70,57,63.5,3.1,1,0,0,0,0
New York,5/10/2015,83,61,72,11.3,0,7,0,0,0
New York,5/11/2015,84,70,77,16,0,12,T,0,0
New York,5/12/2015,86,64,75,13.8,0,10,0,0,0
New York,5/13/2015,70,53,61.5,0,3,0,0,0,0
New York,5/14/2015,73,50,61.5,-0.3,3,0,0,0,0
New York,5/15/2015,75,55,65,2.9,0,0,0,0,0
New York,5/16/2015,75,57,66,3.6,0,1,0.3,0,0
New York,5/17/2015,83,64,73.5,10.9,0,9,0.02,0,0
New York,5/18/2015,75,60,67.5,4.6,0,3,0,0,0
New York,5/19/2015,80,59,69.5,6.3,0,5,T,0,0
New York,5/20/2015,67,54,60.5,-3,4,0,0,0,0
New York,5/21/2015,62,52,57,-6.8,8,0,0,0,0
New York,5/22/2015,74,55,64.5,0.4,0,0,0,0,0
New York,5/23/2015,70,49,59.5,-4.9,5,0,0,0,0
New York,5/24/2015,81,56,68.5,3.8,0,4,0,0,0
New York,5/25/2015,85,64,74.5,9.5,0,10,0,0,0
New York,5/26/2015,88,67,77.5,12.2,0,13,0,0,0
New York,5/27/2015,85,70,77.5,11.9,0,13,0.08,0,0
New York,5/28/2015,85,70,77.5,11.6,0,13,0,0,0
New York,5/29/2015,85,65,75,8.8,0,10,0,0,0
New York,5/30/2015,85,67,76,9.5,0,11,0,0,0
New York,5/31/2015,87,57,72,5.2,0,7,1.46,0,0
New York,6/1/2015,58,51,54.5,-12.6,10,0,0.72,0,0
New York,6/2/2015,55,50,52.5,-14.9,12,0,0.37,0,0
New York,6/3/2015,70,52,61,-6.8,4,0,0,0,0
New York,6/4/2015,65,54,59.5,-8.6,5,0,0,0,0
New York,6/5/2015,70,55,62.5,-5.9,2,0,0.13,0,0
New York,6/6/2015,76,60,68,-0.7,0,3,0.19,0,0
New York,6/7/2015,74,55,64.5,-4.5,0,0,0,0,0
New York,6/8/2015,79,63,71,1.7,0,6,0.06,0,0
New York,6/9/2015,83,68,75.5,5.8,0,11,0.01,0,0
New York,6/10/2015,82,65,73.5,3.5,0,9,0,0,0
New York,6/11/2015,89,72,80.5,10.2,0,16,0,0,0
New York,6/12/2015,88,73,80.5,9.9,0,16,0,0,0
New York,6/13/2015,86,72,79,8.1,0,14,0,0,0
New York,6/14/2015,88,66,77,5.8,0,12,0.36,0,0
New York,6/15/2015,83,64,73.5,2,0,9,0.57,0,0
New York,6/16/2015,79,65,72,0.2,0,7,0.27,0,0
New York,6/17/2015,82,66,74,1.9,0,9,T,0,0
New York,6/18/2015,71,64,67.5,-4.8,0,3,0,0,0
New York,6/19/2015,87,68,77.5,4.9,0,13,0,0,0
New York,6/20/2015,75,64,69.5,-3.4,0,5,T,0,0
New York,6/21/2015,88,71,79.5,6.4,0,15,0.64,0,0
New York,6/22/2015,87,70,78.5,5.1,0,14,0,0,0
New York,6/23/2015,90,75,82.5,8.9,0,18,0.02,0,0
New York,6/24/2015,84,68,76,2.1,0,11,0,0,0
New York,6/25/2015,83,65,74,-0.1,0,9,0,0,0
New York,6/26/2015,81,69,75,0.7,0,10,0,0,0
New York,6/27/2015,71,58,64.5,-10,0,0,1.12,0,0
New York,6/28/2015,73,62,67.5,-7.3,0,3,0.29,0,0
New York,6/29/2015,76,63,69.5,-5.4,0,5,0,0,0
New York,6/30/2015,82,68,75,-0.1,0,10,0.04,0,0
New York,7/1/2015,82,69,75.5,0.2,0,11,0.39,0,0
New York,7/2/2015,80,69,74.5,-1,0,10,0,0,0
New York,7/3/2015,82,66,74,-1.6,0,9,0,0,0
New York,7/4/2015,75,69,72,-3.8,0,7,T,0,0
New York,7/5/2015,83,68,75.5,-0.4,0,11,0,0,0
New York,7/6/2015,83,72,77.5,1.5,0,13,0,0,0
New York,7/7/2015,88,75,81.5,5.4,0,17,0.12,0,0
New York,7/8/2015,88,77,82.5,6.3,0,18,T,0,0
New York,7/9/2015,79,68,73.5,-2.8,0,9,0.3,0,0
New York,7/10/2015,84,72,78,1.6,0,13,0,0,0
New York,7/11/2015,88,69,78.5,2,0,14,0,0,0
New York,7/12/2015,89,72,80.5,3.9,0,16,0,0,0
New York,7/13/2015,88,73,80.5,3.9,0,16,0,0,0
New York,7/14/2015,82,73,77.5,0.8,0,13,0.42,0,0
New York,7/15/2015,81,72,76.5,-0.2,0,12,0.12,0,0
New York,7/16/2015,80,64,72,-4.7,0,7,0,0,0
New York,7/17/2015,81,67,74,-2.8,0,9,0,0,0
New York,7/18/2015,85,71,78,1.2,0,13,0.32,0,0
New York,7/19/2015,93,78,85.5,8.7,0,21,0,0,0
New York,7/20/2015,94,82,88,11.2,0,23,0,0,0
New York,7/21/2015,89,74,81.5,4.7,0,17,T,0,0
New York,7/22/2015,85,69,77,0.2,0,12,0,0,0
New York,7/23/2015,86,68,77,0.2,0,12,0,0,0
New York,7/24/2015,87,70,78.5,1.7,0,14,0,0,0
New York,7/25/2015,88,69,78.5,1.7,0,14,0,0,0
New York,7/26/2015,90,74,82,5.3,0,17,T,0,0
New York,7/27/2015,86,71,78.5,1.8,0,14,0.36,0,0
New York,7/28/2015,95,75,85,8.3,0,20,0,0,0
New York,7/29/2015,96,78,87,10.3,0,22,0,0,0
New York,7/30/2015,87,76,81.5,4.9,0,17,1.95,0,0
New York,7/31/2015,89,72,80.5,3.9,0,16,0,0,0
New York,8/1/2015,89,75,82,5.5,0,17,0,0,0
New York,8/2/2015,89,71,80,3.5,0,15,0,0,0
New York,8/3/2015,90,75,82.5,6.1,0,18,0,0,0
New York,8/4/2015,89,69,79,2.6,0,14,0.43,0,0
New York,8/5/2015,87,72,79.5,3.2,0,15,0,0,0
New York,8/6/2015,83,67,75,-1.3,0,10,0,0,0
New York,8/7/2015,84,69,76.5,0.3,0,12,0,0,0
New York,8/8/2015,82,68,75,-1.1,0,10,0,0,0
New York,8/9/2015,85,68,76.5,0.4,0,12,0,0,0
New York,8/10/2015,84,70,77,1,0,12,0,0,0
New York,8/11/2015,81,71,76,0.1,0,11,1.17,0,0
New York,8/12/2015,85,71,78,2.2,0,13,0,0,0
New York,8/13/2015,83,67,75,-0.7,0,10,0,0,0
New York,8/14/2015,88,67,77.5,1.9,0,13,0,0,0
New York,8/15/2015,92,73,82.5,7,0,18,0,0,0
New York,8/16/2015,93,76,84.5,9.1,0,20,0,0,0
New York,8/17/2015,95,78,86.5,11.2,0,22,0,0,0
New York,8/18/2015,90,73,81.5,6.3,0,17,0.29,0,0
New York,8/19/2015,87,77,82,6.9,0,17,0,0,0
New York,8/20/2015,86,77,81.5,6.5,0,17,0.01,0,0
New York,8/21/2015,87,71,79,4.2,0,14,0.32,0,0
New York,8/22/2015,86,69,77.5,2.8,0,13,0,0,0
New York,8/23/2015,85,70,77.5,3,0,13,0,0,0
New York,8/24/2015,87,73,80,5.6,0,15,0,0,0
New York,8/25/2015,90,73,81.5,7.3,0,17,0,0,0
New York,8/26/2015,85,67,76,2,0,11,0,0,0
New York,8/27/2015,82,67,74.5,0.7,0,10,0,0,0
New York,8/28/2015,82,63,72.5,-1.1,0,8,0,0,0
New York,8/29/2015,87,67,77,3.6,0,12,0,0,0
New York,8/30/2015,90,72,81,7.8,0,16,0.13,0,0
New York,8/31/2015,91,76,83.5,10.5,0,19,0,0,0
New York,9/1/2015,90,76,83,10.3,0,18,0,0,0
New York,9/2/2015,91,74,82.5,10,0,18,0,0,0
New York,9/3/2015,93,74,83.5,11.3,0,19,0,0,0
New York,9/4/2015,85,72,78.5,6.5,0,14,0,0,0
New York,9/5/2015,83,67,75,3.3,0,10,0,0,0
New York,9/6/2015,87,65,76,4.6,0,11,0,0,0
New York,9/7/2015,92,70,81,9.9,0,16,0,0,0
New York,9/8/2015,97,76,86.5,15.7,0,22,0,0,0
New York,9/9/2015,90,76,83,12.5,0,18,T,0,0
New York,9/10/2015,79,70,74.5,4.3,0,10,1.58,0,0
New York,9/11/2015,81,66,73.5,3.7,0,9,0,0,0
New York,9/12/2015,79,69,74,4.5,0,9,0.29,0,0
New York,9/13/2015,80,62,71,1.9,0,6,0.04,0,0
New York,9/14/2015,77,59,68,-0.8,0,3,0,0,0
New York,9/15/2015,84,62,73,4.6,0,8,0,0,0
New York,9/16/2015,88,66,77,9,0,12,0,0,0
New York,9/17/2015,89,68,78.5,10.8,0,14,0,0,0
New York,9/18/2015,87,68,77.5,10.2,0,13,0,0,0
New York,9/19/2015,83,68,75.5,8.6,0,11,0,0,0
New York,9/20/2015,79,64,71.5,5,0,7,0,0,0
New York,9/21/2015,73,59,66,-0.1,0,1,0,0,0
New York,9/22/2015,71,62,66.5,0.8,0,2,0,0,0
New York,9/23/2015,80,59,69.5,4.2,0,5,0,0,0
New York,9/24/2015,82,60,71,6.1,0,6,0,0,0
New York,9/25/2015,76,63,69.5,5,0,5,0,0,0
New York,9/26/2015,72,61,66.5,2.4,0,2,0,0,0
New York,9/27/2015,71,56,63.5,-0.2,1,0,0,0,0
New York,9/28/2015,78,65,71.5,8.2,0,7,0,0,0
New York,9/29/2015,83,72,77.5,14.6,0,13,0.11,0,0
New York,9/30/2015,79,59,69,6.5,0,4,1.26,0,0
New York,10/1/2015,64,56,60,-2.1,5,0,0.09,0,0
New York,10/2/2015,57,48,52.5,-9.2,12,0,1.08,0,0
New York,10/3/2015,55,49,52,-9.3,13,0,0.35,0,0
New York,10/4/2015,63,53,58,-2.9,7,0,0,0,0
New York,10/5/2015,67,52,59.5,-1,5,0,0,0,0
New York,10/6/2015,73,52,62.5,2.3,2,0,0,0,0
New York,10/7/2015,73,58,65.5,5.7,0,1,0,0,0
New York,10/8/2015,72,59,65.5,6.1,0,1,0,0,0
New York,10/9/2015,78,61,69.5,10.4,0,5,0.89,0,0
New York,10/10/2015,65,50,57.5,-1.2,7,0,0,0,0
New York,10/11/2015,69,53,61,2.6,4,0,0,0,0
New York,10/12/2015,77,56,66.5,8.5,0,2,0,0,0
New York,10/13/2015,72,61,66.5,8.8,0,2,0.01,0,0
New York,10/14/2015,69,57,63,5.7,2,0,0,0,0
New York,10/15/2015,64,51,57.5,0.5,7,0,0,0,0
New York,10/16/2015,64,53,58.5,1.8,6,0,0,0,0
New York,10/17/2015,56,42,49,-7.4,16,0,0,0,0
New York,10/18/2015,50,38,44,-12.1,21,0,0,0,0
New York,10/19/2015,53,35,44,-11.8,21,0,0,0,0
New York,10/20/2015,70,48,59,3.5,6,0,0,0,0
New York,10/21/2015,76,57,66.5,11.3,0,2,0,0,0
New York,10/22/2015,75,58,66.5,11.6,0,2,0,0,0
New York,10/23/2015,65,45,55,0.4,10,0,0,0,0
New York,10/24/2015,57,40,48.5,-5.8,16,0,0,0,0
New York,10/25/2015,68,48,58,4,7,0,0.05,0,0
New York,10/26/2015,58,46,52,-1.7,13,0,0,0,0
New York,10/27/2015,59,45,52,-1.5,13,0,0,0,0
New York,10/28/2015,69,53,61,7.8,4,0,1.4,0,0
New York,10/29/2015,73,57,65,12.1,0,0,0.04,0,0
New York,10/30/2015,61,48,54.5,1.9,10,0,0,0,0
New York,10/31/2015,56,42,49,-3.4,16,0,0,0,0
Los Angeles,10/1/2010,90,71,80.5,9.5,0,16,0,0,0
Los Angeles,10/2/2010,90,68,79,8.2,0,14,0,0,0
Los Angeles,10/3/2010,80,66,73,2.3,0,8,0,0,0
Los Angeles,10/4/2010,68,61,64.5,-6,0,0,0.1,0,0
Los Angeles,10/5/2010,71,62,66.5,-3.8,0,2,T,0,0
Los Angeles,10/6/2010,70,62,66,-4.2,0,1,0.3,0,0
Los Angeles,10/7/2010,75,62,68.5,-1.5,0,4,0,0,0
Los Angeles,10/8/2010,81,59,70,0.1,0,5,0,0,0
Los Angeles,10/9/2010,88,62,75,5.3,0,10,0,0,0
Los Angeles,10/10/2010,93,63,78,8.4,0,13,0,0,0
Los Angeles,10/11/2010,88,67,77.5,8.1,0,13,0,0,0
Los Angeles,10/12/2010,82,66,74,4.7,0,9,0,0,0
Los Angeles,10/13/2010,80,65,72.5,3.4,0,8,0,0,0
Los Angeles,10/14/2010,77,66,71.5,2.5,0,7,0,0,0
Los Angeles,10/15/2010,74,67,70.5,1.7,0,6,0,0,M
Los Angeles,10/16/2010,71,67,69,0.4,0,4,0,0,0
Los Angeles,10/17/2010,69,65,67,-1.5,0,2,0.01,M,0
Los Angeles,10/18/2010,71,65,68,-0.3,0,3,0,0,0
Los Angeles,10/19/2010,74,64,69,0.8,0,4,0.04,0,0
Los Angeles,10/20/2010,69,65,67,-1,0,2,0.06,0,0
Los Angeles,10/21/2010,70,65,67.5,-0.4,0,3,T,0,0
Los Angeles,10/22/2010,69,60,64.5,-3.2,0,0,0.02,0,0
Los Angeles,10/23/2010,70,60,65,-2.5,0,0,T,0,0
Los Angeles,10/24/2010,71,57,64,-3.4,1,0,0.12,0,0
Los Angeles,10/25/2010,74,61,67.5,0.3,0,3,0.08,0,0
Los Angeles,10/26/2010,72,56,64,-3,1,0,0,0,0
Los Angeles,10/27/2010,82,55,68.5,1.7,0,4,0,0,0
Los Angeles,10/28/2010,84,58,71,4.4,0,6,0,0,0
Los Angeles,10/29/2010,79,55,67,0.6,0,2,0,0,0
Los Angeles,10/30/2010,68,56,62,-4.2,3,0,0.21,0,0
Los Angeles,10/31/2010,68,54,61,-5,4,0,0,0,0
Los Angeles,11/1/2010,84,54,69,3.2,0,4,0,0,0
Los Angeles,11/2/2010,90,58,74,8.4,0,9,0,0,0
Los Angeles,11/3/2010,97,63,80,14.6,0,15,0,0,0
Los Angeles,11/4/2010,96,65,80.5,15.3,0,16,0,0,0
Los Angeles,11/5/2010,88,65,76.5,11.5,0,12,0,0,0
Los Angeles,11/6/2010,74,59,66.5,1.8,0,2,0,0,0
Los Angeles,11/7/2010,69,57,63,-1.5,2,0,T,0,0
Los Angeles,11/8/2010,68,55,61.5,-2.8,3,0,0.16,0,0
Los Angeles,11/9/2010,68,49,58.5,-5.5,6,0,0,0,0
Los Angeles,11/10/2010,66,48,57,-6.8,8,0,0,0,0
Los Angeles,11/11/2010,74,50,62,-1.5,3,0,0,0,0
Los Angeles,11/12/2010,76,47,61.5,-1.8,3,0,0,0,0
Los Angeles,11/13/2010,81,51,66,3,0,1,0,0,0
Los Angeles,11/14/2010,78,52,65,2.2,0,0,0,0,0
Los Angeles,11/15/2010,76,53,64.5,2,0,0,0,0,0
Los Angeles,11/16/2010,70,51,60.5,-1.8,4,0,0,0,0
Los Angeles,11/17/2010,71,54,62.5,0.5,2,0,0,0,0
Los Angeles,11/18/2010,69,50,59.5,-2.3,5,0,0,0,M
Los Angeles,11/19/2010,62,57,59.5,-2,5,0,0.01,0,0
Los Angeles,11/20/2010,64,50,57,-4.3,8,0,0.03,0,0
Los Angeles,11/21/2010,61,49,55,-6,10,0,0.21,M,0
Los Angeles,11/22/2010,61,45,53,-7.8,12,0,0,0,0
Los Angeles,11/23/2010,61,48,54.5,-6,10,0,0,0,0
Los Angeles,11/24/2010,60,47,53.5,-6.8,11,0,0,0,0
Los Angeles,11/25/2010,63,42,52.5,-7.6,12,0,0,0,0
Los Angeles,11/26/2010,68,44,56,-3.8,9,0,0,0,0
Los Angeles,11/27/2010,62,41,51.5,-8.1,13,0,0.12,M,0
Los Angeles,11/28/2010,58,44,51,-8.4,14,0,0,0,0
Los Angeles,11/29/2010,63,43,53,-6.2,12,0,0,0,0
Los Angeles,11/30/2010,67,39,53,-6,12,0,0,0,0
Los Angeles,12/1/2010,73,48,60.5,1.7,4,0,0,0,0
Los Angeles,12/2/2010,74,47,60.5,1.8,4,0,0,0,0
Los Angeles,12/3/2010,71,48,59.5,1,5,0,0,0,0
Los Angeles,12/4/2010,64,50,57,-1.3,8,0,0,0,0
Los Angeles,12/5/2010,68,50,59,0.8,6,0,0.29,0,0
Los Angeles,12/6/2010,68,51,59.5,1.4,5,0,0.03,0,0
Los Angeles,12/7/2010,77,48,62.5,4.6,2,0,0,0,0
Los Angeles,12/8/2010,73,49,61,3.2,4,0,0,0,0
Los Angeles,12/9/2010,69,49,59,1.3,6,0,0,0,0
Los Angeles,12/10/2010,73,51,62,4.4,3,0,0,0,0
Los Angeles,12/11/2010,78,51,64.5,7,0,0,0,0,0
Los Angeles,12/12/2010,85,58,71.5,14,0,7,0,0,0
Los Angeles,12/13/2010,80,52,66,8.6,0,1,0,0,0
Los Angeles,12/14/2010,60,51,55.5,-1.8,9,0,0,0,0
Los Angeles,12/15/2010,61,54,57.5,0.2,7,0,T,0,0
Los Angeles,12/16/2010,63,53,58,0.7,7,0,0.03,0,0
Los Angeles,12/17/2010,57,53,55,-2.2,10,0,0.27,0,0
